"Name","Vetic Variant ID","Clinic ID","Clinic Name","Mapped Clinic Name","In Hand Quantity","Bad Inventory Count","Priority"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","756d0f11-595c-4ef4-94bc-d1ed5924bd51","PAWS1, Rohini Sec-8 ","Rohini Sec-8","29","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","581fd531-5ccc-4618-8a7e-0ceecaba7897","Vetic , Southern Avenue, Kolkata","Southern Avenue","1","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","e1c3fc5c-f398-4d3f-ad3e-872d313fd39b","Vetic Pet Care Goregaon, Mumbai","Goregaon","4","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","b3694e6b-420a-4209-a16c-40b3640e1b31","Vetic Pet Care, Dwarka Sector 17, New Delhi","Dwarka Sector 17","25","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","cf8ceb51-bed9-4f6b-b180-f1d1bc610b68","Vetic Pet Care, Mulund, Mumbai","Mulund","2","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","e3f75cd6-29e6-4d1c-bad0-5153e9a49140","Vetic Pet Care, Powai, Mumbai","Powai","3","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","2baedc1f-24c3-4309-b8c4-b41b49e3dee7","Vetic Pet Care, SDA Market, New Delhi","SDA Market","8","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","4ba77b43-6fb4-4181-be85-9562184ebc18","Vetic Pet Care, Sector 82A, Gurugram","GGN82A","5","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","ae568cab-1150-461a-b7c8-3455b39081d5","Vetic Pet Clinic Borivali, Mumbai","Borivali","5","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","f2a57296-6eb8-47cf-a50f-e94be114c9a6","Vetic Pet Clinic Chembur, Mumbai","Chembur","3","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","ddf827da-02fe-4569-abd5-8a9b5b4148ad","Vetic Pet Clinic Koramangala","Koramangala","6","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","2bc496fa-3a8c-432b-87db-470eade9785d","Vetic Pet Clinic Mira Road","Mira Road","5","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","a7ff1571-405d-4d74-a0f9-a6603ab50cf0","Vetic Pet Clinic Salt Lake","Salt Lake","12","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","033c0253-d110-4250-8478-d404c77287d1","Vetic Pet Clinic Sarjapur Road","Sarjapur","4","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","e0366c71-c8bb-4002-9235-b803ccaf9725","Vetic Pet Clinic Whitefield, Bengaluru","Whitefield","11","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","d6d02e07-b637-4fa7-95e9-d89b07d35473","Vetic Pet Clinic, Anand Vihar","Anand Vihar","7","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","1e981ea2-e866-4eb6-86ea-159daafb59b4","Vetic Pet Clinic, Andheri West","Andheri","3","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","1e981ea2-e866-4eb6-86ea-159daafb59b8","Vetic Pet Clinic, Aundh","Aundh","4","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","6a8abb45-704f-46e3-91a2-8b4e12694581","Vetic Pet Clinic, Banashankari","Banashankari","2","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","36cbdafc-f920-40f6-a6ee-d027eb1af556","Vetic Pet Clinic, Banjara Hills, Hyderabad","Banjara Hills","7","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","9805d59b-7552-41d0-a161-7b4837b04688","Vetic Pet Clinic, Bannerghatta Road, Bengaluru","Bannerghatta","5","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","89a84d23-93b8-45aa-9df0-01c4dddc73af","Vetic Pet Clinic, Defence Colony","Defence Colony","6","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","bfbf7778-fa29-11ed-a6b5-027b5103e28a","Vetic Pet Clinic, DLF Galleria Market","Galleria","5","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","9805d59b-7552-41d0-a161-7b4837b046bf","Vetic Pet Clinic, Domlur, Bengaluru","Domlur","10","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","34a099df-2b5b-44d0-8887-e08f18f4566c","Vetic Pet Clinic, Electronic City","Electronic","4","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","d47c1fb3-b232-4102-afcb-18362393fec3","Vetic Pet Clinic, Faridabad","Faridabad","5","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","910d866c-2384-11ed-8ca0-1e00da26098a","Vetic Pet Clinic, Golf Course Road","GCR","6","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","ec461194-d78d-11ed-a883-b10a1fdb553a","Vetic Pet Clinic, Greater Kailash 1 ,New Delhi","Greater Kailash","8","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","4bf8c16b-4b3e-4af6-8a97-6cb139740491","Vetic Pet Clinic, HITEC City","Hitec City","10","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","9805d59b-7552-41d0-a161-7b4837b046be","Vetic Pet Clinic, HSR Layout, Bengaluru","HSR","7","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","eefafd63-81a7-4273-8678-7a6a6ec7f6d4","Vetic Pet Clinic, Indirapuram","Indirapuram","13","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","9805d59b-7552-41d0-a161-7b4837b046bd","Vetic Pet Clinic, Kalyan Nagar, Bengaluru","Kalyan Nagar","5","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","71b0b53e-ee6d-4601-b27c-5a94bba35b7b","Vetic Pet Clinic, Kalyani Nagar","Kalyani Nagar","5","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","1e981ea2-e866-4eb6-86ea-159daafb59b9","Vetic Pet Clinic, Kandivali West, Mumbai","Kandivali","7","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","af52a7a1-87f5-4319-bbd1-7968695cf734","Vetic Pet Clinic, Kukatpally","Kukatpally","5","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","e9c82444-fa2d-11ed-a6b5-027b5103e28a","Vetic Pet Clinic, Malviya Nagar Delhi","Malviya Nagar","11","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","166b3bc5-9a50-49b8-a37e-e1d1e5e263fc","Vetic Pet Clinic, Manikonda","Manikonda","10","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","72bd3b2b-1533-4c69-a0b5-88410446da89","Vetic Pet Clinic, Nagarbhavi","Nagarbhavi","5","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","d9d75d9c-0ab3-462a-ba60-2e846131c627","Vetic Pet Clinic, NIBM Pune","NIBM","12","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","457833ce-addf-480f-a00a-44414b5bc82b","Vetic Pet Clinic, Noida Sec 20","Noida20","4","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","56c150de-fa2f-4bf9-ab42-542cea6f4c0f","Vetic Pet Clinic, Pitampura","Pitampura","8","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","76c84f6d-24b8-4746-81bc-59f810f2f979","Vetic Pet Clinic, Sadashiva Nagar","Sadashiva","4","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","7f5f4ef0-3a68-11ed-9f48-027b5103e28a","Vetic Pet Clinic, Sector 45","GGN45","12","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","27d2164d-8161-498f-9d9b-aea61820e26f","Vetic Pet Clinic, Sector 49 Noida","Noida49","10","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","910d866c-2384-11ed-8ca0-1e00da26097a","Vetic Pet Clinic, Sector 57","GGN57","2","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","91bb84e4-8f42-4841-8c58-72d82dd3136c","Vetic Pet Clinic, Secunderabad","Secunderabad","12","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","79926b77-dfc3-4717-8320-6b95ae08f3ba","Vetic Pet Clinic, Sohna Road","Sohna","9","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","1e981ea2-e866-4eb6-86ea-159daafb59b5","Vetic Pet Clinic, Thane West","Thane","2","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","31faab19-1201-4477-87b2-a80f31662c93","Vetic Pet Clinic, Vasant Kunj","Vasant Kunj","7","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","433d378a-d915-4d89-a94e-2269e3ad1b3b","Vetic Pet Clinic, Wakad, Pune","Vetic Pet Clinic, Wakad, Pune","3","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","835ebee8-50aa-4924-9232-0cdb3684a215","Vetic Pet Clinic, Yelahanka, Bengaluru","Yelahanka","4","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","045d2bca-2988-4446-a791-5bfbbbb0fec4","Vetic,  Sector 15, Gurugram","GGN15","5","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","80db823c-6813-44eb-b9d0-1a81768ed2ef","Vetic, Adyar, Chennai","Adyar","4","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","54feb03d-aa38-4e4d-9f67-2904b0b451bd","Vetic, Anna Nagar","Anna Nagar","17","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","eba91aa9-aff7-49a1-9dd0-2f0508bbc9ba","Vetic, Behala, Kolkata","Behala","3","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","0725f0df-a872-44fd-a337-848689b367f6","Vetic, Himayat Nagar, Hyderabad","Himayat Nagar","11","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","21867782-920a-4128-8f01-78e50ddbdec6","Vetic, Lower Parel, Mumbai","Lower Parel","5","4","Very High"
"Mupirocin Fluticasone Staphban F - 10gm - Ointment","10caa633-76f2-4d6b-9d51-587e6f40d46c","75d684e9-a1f4-4fb0-a021-caf1f71b5c32","Vetic, Santacruz, Mumbai","Santacruz","1","4","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","9805d59b-7552-41d0-a161-7b4837b04999","InventoryDemo - Clinic","InventoryDemo - Clinic","60","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","581fd531-5ccc-4618-8a7e-0ceecaba7897","Vetic , Southern Avenue, Kolkata","Southern Avenue","2","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","e1c3fc5c-f398-4d3f-ad3e-872d313fd39b","Vetic Pet Care Goregaon, Mumbai","Goregaon","15","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","b3694e6b-420a-4209-a16c-40b3640e1b31","Vetic Pet Care, Dwarka Sector 17, New Delhi","Dwarka Sector 17","69","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","cf8ceb51-bed9-4f6b-b180-f1d1bc610b68","Vetic Pet Care, Mulund, Mumbai","Mulund","9","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","e3f75cd6-29e6-4d1c-bad0-5153e9a49140","Vetic Pet Care, Powai, Mumbai","Powai","14","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","2baedc1f-24c3-4309-b8c4-b41b49e3dee7","Vetic Pet Care, SDA Market, New Delhi","SDA Market","5","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","4ba77b43-6fb4-4181-be85-9562184ebc18","Vetic Pet Care, Sector 82A, Gurugram","GGN82A","17","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","ae568cab-1150-461a-b7c8-3455b39081d5","Vetic Pet Clinic Borivali, Mumbai","Borivali","12","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","f2a57296-6eb8-47cf-a50f-e94be114c9a6","Vetic Pet Clinic Chembur, Mumbai","Chembur","52","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","ddf827da-02fe-4569-abd5-8a9b5b4148ad","Vetic Pet Clinic Koramangala","Koramangala","20","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","2bc496fa-3a8c-432b-87db-470eade9785d","Vetic Pet Clinic Mira Road","Mira Road","5","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","a7ff1571-405d-4d74-a0f9-a6603ab50cf0","Vetic Pet Clinic Salt Lake","Salt Lake","5","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","033c0253-d110-4250-8478-d404c77287d1","Vetic Pet Clinic Sarjapur Road","Sarjapur","5","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","e0366c71-c8bb-4002-9235-b803ccaf9725","Vetic Pet Clinic Whitefield, Bengaluru","Whitefield","36","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","d6d02e07-b637-4fa7-95e9-d89b07d35473","Vetic Pet Clinic, Anand Vihar","Anand Vihar","4","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","1e981ea2-e866-4eb6-86ea-159daafb59b4","Vetic Pet Clinic, Andheri West","Andheri","36","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","1e981ea2-e866-4eb6-86ea-159daafb59b8","Vetic Pet Clinic, Aundh","Aundh","12","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","6a8abb45-704f-46e3-91a2-8b4e12694581","Vetic Pet Clinic, Banashankari","Banashankari","20","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","9805d59b-7552-41d0-a161-7b4837b04688","Vetic Pet Clinic, Bannerghatta Road, Bengaluru","Bannerghatta","61","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","89a84d23-93b8-45aa-9df0-01c4dddc73af","Vetic Pet Clinic, Defence Colony","Defence Colony","11","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","bfbf7778-fa29-11ed-a6b5-027b5103e28a","Vetic Pet Clinic, DLF Galleria Market","Galleria","13","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","9805d59b-7552-41d0-a161-7b4837b046bf","Vetic Pet Clinic, Domlur, Bengaluru","Domlur","55","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","34a099df-2b5b-44d0-8887-e08f18f4566c","Vetic Pet Clinic, Electronic City","Electronic","15","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","d47c1fb3-b232-4102-afcb-18362393fec3","Vetic Pet Clinic, Faridabad","Faridabad","11","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","910d866c-2384-11ed-8ca0-1e00da26098a","Vetic Pet Clinic, Golf Course Road","GCR","44","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","ec461194-d78d-11ed-a883-b10a1fdb553a","Vetic Pet Clinic, Greater Kailash 1 ,New Delhi","Greater Kailash","17","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","4bf8c16b-4b3e-4af6-8a97-6cb139740491","Vetic Pet Clinic, HITEC City","Hitec City","13","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","9805d59b-7552-41d0-a161-7b4837b046be","Vetic Pet Clinic, HSR Layout, Bengaluru","HSR","10","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","eefafd63-81a7-4273-8678-7a6a6ec7f6d4","Vetic Pet Clinic, Indirapuram","Indirapuram","93","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","9805d59b-7552-41d0-a161-7b4837b046bd","Vetic Pet Clinic, Kalyan Nagar, Bengaluru","Kalyan Nagar","228","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","71b0b53e-ee6d-4601-b27c-5a94bba35b7b","Vetic Pet Clinic, Kalyani Nagar","Kalyani Nagar","2","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","1e981ea2-e866-4eb6-86ea-159daafb59b9","Vetic Pet Clinic, Kandivali West, Mumbai","Kandivali","38","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","af52a7a1-87f5-4319-bbd1-7968695cf734","Vetic Pet Clinic, Kukatpally","Kukatpally","6","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","e9c82444-fa2d-11ed-a6b5-027b5103e28a","Vetic Pet Clinic, Malviya Nagar Delhi","Malviya Nagar","14","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","166b3bc5-9a50-49b8-a37e-e1d1e5e263fc","Vetic Pet Clinic, Manikonda","Manikonda","15","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","72bd3b2b-1533-4c69-a0b5-88410446da89","Vetic Pet Clinic, Nagarbhavi","Nagarbhavi","16","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","d9d75d9c-0ab3-462a-ba60-2e846131c627","Vetic Pet Clinic, NIBM Pune","NIBM","22","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","457833ce-addf-480f-a00a-44414b5bc82b","Vetic Pet Clinic, Noida Sec 20","Noida20","10","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","56c150de-fa2f-4bf9-ab42-542cea6f4c0f","Vetic Pet Clinic, Pitampura","Pitampura","21","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","76c84f6d-24b8-4746-81bc-59f810f2f979","Vetic Pet Clinic, Sadashiva Nagar","Sadashiva","47","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","ba02ff33-8479-4952-a47c-a921d1d25cf2","Vetic Pet Clinic, Sanpada Navi Mumbai","Sanpada","34","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","7f5f4ef0-3a68-11ed-9f48-027b5103e28a","Vetic Pet Clinic, Sector 45","GGN45","56","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","27d2164d-8161-498f-9d9b-aea61820e26f","Vetic Pet Clinic, Sector 49 Noida","Noida49","55","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","910d866c-2384-11ed-8ca0-1e00da26097a","Vetic Pet Clinic, Sector 57","GGN57","13","3","Very High"
"Ketoconazole, Chlorhexidine Gluconate, Cetrimide Viv Keto - 200mL Shampoo","2ddce574-5094-4e25-abb2-f060c6db69bc","91bb84e4-8f42-4841-8c58-72d82dd3136c","Vetic Pet Clinic, Secunderabad","Secunderabad","7","3","Very High"
